change_request_id|unit_id|sla_code|season_id|effective_start|effective_start_adj|change_request_justification|change_request_comments|sla_change_status|edited_user
10092|M001|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000E0D98F158C878D1789B9369B5D6DD2C2C895447E0385059D94F95696E7E4E9C3E12D067E58FD58852F10B6AE7982D42A
10093|M002|6|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD82540200000084012A9E2423CFB128365AF1E2D71D33C6B588E0B3A4FB2CBF622C705DA739F1A2132EDF399C5613BF72BA458AAA4B31
10094|M003|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD82540200000083768E2C6CE508CBBEE497354BD7628B5FD7E6EF6C886AE851E48204D486715008FE5648DF0993963D8C0FED1E79136F
10095|M004|6|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000D67724877AB8B14A1C6A5938A62302A8EEB866FF3458F65BFE55072AFC4131B8D8E44C4C20682F7AFDFE4CFD6970D129
10096|M005-02|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000CA27D299F3ED5C877D76EE21FDCDF1E2457A2686C846C06AF6CFF78F760A9FF995223A79BD31C68A5897B7C9A6CAC818
10097|M005-ZN01|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000201ADB5DCA27A1207CE99BD55E2CD1263F43C28C8594E0E02FBDBB9B36163EA05AB3CF02D961AA002AE8946FE17F1A4A
10098|M005-ZN02|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000002D3823E69E1E9DC7D2598277DA4283A9DAC9EF7C3B71B742F1C5430F7E8292B2779498618D7CD410805840C0C21D0666
10099|M006|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000008FFF9D0DB2B79A571A0331875562FD2476A03DCB0961E6F3D0D1698740C6D6BC7A0F609828E60F6BE3319BFDD9FA64E6
10100|M007|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000009C3AEF92D7DC3293C20124D626AD6706C0BE5B6A48395709F6A76E0CA9DD12B45AA46E47186B028AADE787A4AECF7AFC
10101|M009|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000F4378971628BA1233B5D8026E1BD95A84F8015720F17C3A94F433956714281DFA6DAB8E7A6F078104D108AC5844BF150
10102|M011|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000D62530A083AD6EFFCA4F7B5B675D73ADFC16D952392E8BDC6D835CCBBCA0AB1F0210CA19526BD64C1B26FD5FE4C565F3
10103|M012|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000B2538DD971820959DC6C086B3EFF26C4210D137484832B740AE00E019E43C6A3396ECEEBA9A537FF89BDA85E79F8C405
10104|M013|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000AE400CB687A5A0B5B2325E540ADBCF3CE284C6E9675259D7916C4F0B24FF5F904D1219DB34CBAA3F839415D4AF70279E
10105|M014|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000CB07D72FC7DB937EF8CE8A1BAADBC0DB67DA6167953F66A25D122EE2BC3B91531E6F41999B64A836A00EA983CBDC139A
10106|M014-02|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD82540200000001848F40D1930A53E77D3E7E2C2053A503A9845E4908150FDCD5DBBB6890BCB1FFB758FF671C6B9BE9D4BBE03920580A
10107|M014-03|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000000EF1AC474484A006F00DDACA409CE4069CE6D5B1437540EF30BD399200413C079403031F52EF7BCE399AB4667534465F
10108|M015|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000008A086C9E78B3E4BE4DFE4EB791472506C6AC1260476A6C2D633B05E261CC3097672733B9C6B9C8DBE0F0884489AEE8EB
10109|M016|6|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD82540200000050F8113AFE63AD7ED8FBEE85D926272C58C9FE7DF6296A22AA7403970D0C44602AAE50BBB821B43EB2D0A56032358518
10110|M017|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD82540200000086906C39EF02914DA0CB659C898BF6E5FA53ED0B06E200DD9C8E376D63CD0E75400C9D796916FF22BA4CEB4BA522A984
10111|M018|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000DBDA29B35071E629416DA844F5EBA5F6673AB2DADF5182CE9884EDD7C4AF4C544055FBB9FED903BA045D60C444770B4B
10112|M019|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD82540200000057E9CB3DBA5FABE33B497D65D5A904038020AC0DE5509F715BDC1CA3054923B687F9D7B73C30326EAD759B39835D5ECD
10113|M021|6|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000D030557B226113BC5D528A955F125E86BF068A3BDD39E9EE8355E9CADAE552659BE03DC937870DFAB97192C52E10D7E6
10114|M022|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000C1C9BF955EC2CA4C1EBBD23DEDF9EA4C8CBA39EF58115E53A6A8DB04D4EED3DCA8EAE255B88EF74CE884425F8B464E0A
10115|M023|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000000EA2B5AAB123982D1CA4E800B2779B8E172DEC8757B7ADE87C93D56145564DB2CF1CF9736576563382580749B98769ED
10116|M024|6|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000F4AED8227E4F6DBD45E9B96E1214ABB912333A4B9FF568078B364055C36B2ED86C3249A44FB86C6E816129FB6D74B8AB
10117|M025|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD82540200000084770DFA7A704BA923210E238DBDEE02224A8268912CA30C5BA777FBFB9AEFF56D457E97218501ADAACE4DDE6FBF4654
10118|M026|6|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000A7A8BB6F9D2C8C2C5B6A3A38D76CEFD6AFCEBA5728809421B69C9A884E87B12DCDAD43EDFB7D1B4B59A87F8DBF79E0E2
10119|M027|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000CC32B19F5EF9C9F68E970616B8C294EDE1229724B54895EDA3014FEDC436E73565B1049561822A42FF91639F370D2763
10120|R034|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000701AF54EF45656BF9B58910E8D9A0FEFE45CD1C467BD8AD021C704356CE9D2BDF750FD25312DC77B26AC87C6D87DC366
10121|R035|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000002C076D87E5BDFCFC431ACC2669FD41372FABA999B159E5106D78D66B2737587ED605435DFE2E73A0E1A35E297945CA62
10122|R036|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000001B55BE374DBFEADB21E852487AF6217C7FCED0FFBB846300B6518F04B3D03222A074875F9A7DE20A34B8AA04055C1C4C
10123|R037|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000716D1E722BF7EA4FF85C3EBE4AC15CD973C48938DF58FEB6B83A1F98CA64E851C2C73B8AFE29BA20BE033F6D4EAAFC95
10124|R038|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000114AF17658EEE7F8B951242163224B2F0C011C321345899436822C0E312D691696C124C842364276476CF8A6BCD29687
10125|R038A|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000004782AF65DB6C17D6703ABB34C9DEEA9CB4F8A59D4E2AF0AA78E73769036313EF090D334876B70EB19FFB99877D37200B
10126|R038B|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000789796C09766B1C06AEDF451E015AFD430DB9DE04DE4A92BC2F1BCDF271E16BA103B0D7F00BB72658437A894D8B853C1
10127|R042|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000629406299AB339DC0A346FFAFF365F8800CE75C67A443F7FE404DA275A710EB44970EECFDAC8BC4A481444A5B2C08965
10128|R045|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD82540200000018153DCC50C557BFC57094A0521C6BF11DDA982BB702EE8DAC680E4D21F38B247D483B1B641EA679E417C169A25F8F24
10129|R046-06|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000B5F6F36B4F438F20EDF856409B6CAF640AC73035513B4DBE66883067F4785C2D7CFA3783FDEDA3DA243D37A171C02938
10130|R046-07|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000F1CCEE69A4ECD45E77B34989AA6CD2DCB09670968C9FC7BC46B0BE28DF4C6AF17DDD245C38A05AA1CC78787D0DA262BD
10131|R046-RZ160|6|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD82540200000053E65E4922440310BB1C1671DD650347B996540C56EE49CB50BDBAE3A8A32318FCC48484083392C82DC634B403665F48
10132|R046-ZN01|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000287AC369457892B9542F4E557B0CDCC31B70A672266485FF1F70156AB9669D1D7C3D088E8A682FF47B522A3CC02A4DD8
10133|R046-ZN02|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000005F9C9C9D9A3556DF9A7B21400AB0B641A28B0805A3DD342F511314550CECF4963FAC25316E291F3B334C2B2EA38C6BBF
10134|R046-ZN03|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000A425719E2DBD5D24E269552B68AAAE0531D44D7A8AE8F5F1DB93B97DD004476901AB348602C84AFE0F909EFA29C5BFB9
10135|R046-ZN04|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000EE59AF5ECB382D3E226B78914B295DB33459CD4B5A54A159C4360110F47B79CCFA0C3BDC5B7817225C0DC1785ADAC85C
10136|R046-ZN05|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD82540200000021C3E6CFC3E8037C7912FB8B501AC62103039898BDA66241CD39B7CF5BBC5ED3BCC10AF9D93B63E297ABCE6466AAAA08
10137|R048|6|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000007E9437282C8060D5D58C107A32EC8688E10D22E0EC53488B5FD34C819D0E21CA825FEC0C8BC61BD689BB0EBCB1A8FEE2
10138|R049|11|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000005BFE33A32CF6D3EAD6DE6A8C4C6C06B7C54DCD51685F846B5554E049D0699DF0CC1AF5485710204D4481E49948955802
10139|R050|11|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000BDB61D5C567010DB0EB1F70C280E5FAD8F9759DF6E3592A4C27847AA089D9682E03B3619C65294868CE1E6CF39315942
10140|R052|6|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000A570335415412CE37DF612A61E696BCD0DA52F8CFFB589754EF48AF1164790CF02EE1BF34919A925A1D1F6D3493EB032
10141|R053|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000003ECAE0C4321FC369D7C8E9A380F743563161121E9DC9CC22DA49BE64065632921C866FD0C81BC14D04B6CBF79A317C7D
10142|R057-RZ239|11|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000D712B94AE7AEBE08A1411667A93D8E1E5A2E8D4C7D68582CA5133F627C2E3D3733993412CC008A1F5B8681C749015D3A
10143|R057-RZ240|11|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000501102F51FACC25961B3F59635EE4A066A76B0CD1552F30A222D82A2ED653D66AF77B7AFD96AD4D81BF2A32BD9BB7300
10144|R059|6|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000002D42A7555C94AAB5647B16197B96F461FB6C362AD9CA4DFCF6C124F49DBDA51B10CAA3629BA9A66B226EC17300DE74DB
10145|R060|11|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD82540200000036030AA81279615DF2AAA7019D7BB5D3771E9CF1A9C09F335B4EB20CACAF8401CEF09015D2E0B3926A51BEEB54C140BB
10146|R061|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000549980BDDF9721E93AFD50E4B65502357B4E7FF2A579C08FB1E8600D1504CDD53FB243CC0DADECF1325B3355E3861460
10147|R063|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000006ADC4908A8769ECEDDF34781DAC77739C53DB021AA5AF8D4DDEB7C11E3E6FBC3DF4C2D227ACBA5722EE51F8D0DC6F62E
10148|R064|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000FDC567BBAAE99EB6AC854A6476BE6CE0EBFDEA8C988C491B9C6C409D1EEF36D09B84B52A87110514B80874F19AD14BC7
10149|R065-01|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000001351F0482A041A14F8484151E123D8752B033AFFE93A5CEF56A4344B8BBDA0D8F84FEE450AD3D27785331CDA59C68D4E
10150|R065-02|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000128EF109340495DB775090AEF72C4209B3C769F6EB2D5FCA91AA3C29579901B1544ECCDA2725A2D57A62AF4C40480472
10151|R065-ZN09|6|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000003DFB839937087B1AD01F3FDD0156163B06360F6E3CC658169BA0A21DFAE62D8A59DD7E5EDA3D688C7B5615BE185BC194
10152|R066|6|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000001DDB5CCD3C7CD35E359550ED302080FD35040DEE8FA501F5E68E28F2D8679EF47ADC607AA8A3AE1659F687D4F8B9B500
10153|R067|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000F91F90BBA099E04B445D8DBC3AAF5036B118B071955275B61B0D58A23E281D05014178B3A591A0C734059535C64B36F7
10154|R068|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000000B74748F8CD61E6C6018D40A7E87D8598584A67FB38672C966D0D9A7A83CABFFFCC18A48009C26DD7DB53275B6D12501
10155|R069|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000D36B74A91C10C2C368599CC0469C9AF19DF16AB216DAFE1453C8223CF138B20369C5E80ABA1BD074AF0B6B6E82607A39
10156|R070|6|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD82540200000062CADDBAA7EB333C859AD4B3509D27565E816CC24111CE343B76483B40A319EF23038D8C758835D2C9BD62DF3468F091
10157|R071|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000A4C23B2352088B525E9500815B99B3012B5BF21E46B5EEF469FB3AEC31D65515C07F5BCAD623F399FB902CFA88294745
10158|R072|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD82540200000077E3E9527A239C4D6AEE1E429B6B795EA40D2209F46BCF65DD1F8C18CF7B318100CFC6203AE98982BFD08CD9BEBABF7E
10159|R073|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000D79F202BEC92A99505ACFE4C420D698EF02A89F153B2EDE929ABA101E602B07E1DA2AE7397A55899BA4344CAEF8335FB
10160|R075A|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000CA08D8A4856254491E1C3F4D3125BDCE5D68D5CDF278B9780E26621E678D0BE04D8132162F6133ECB87462869C86CB34
10161|R075B|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000EC6FDDCBBFBC96EDA15CD76ED093EAEC193183B88B35CB0E717F71A2E186F8E32E5968EBFCDDA3D66139AF9F958A611F
10162|R075C|11|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000EA1CA13C13537204858445E57B29A56E92DC9EB7107A826DC055BE476DFBA67BB4F86F2491CCFC06597150355881AE0B
10163|R075G|6|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000002D05C9E3250B0CBE16D3AF8F213BDA6B44F0B19BB56FDE9C3691F681B42442D5FD5CBBA4457FD3053CE199DDB4352180
10164|R076|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000E0E1273ECCE25B874B40CCD448BEA812AD28F2C4622C7DB0B38446CB4948E59E5536E20D1F451DDC03A0E63F4DE8C068
10165|R078|6|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000672D46364AE3C2BFF09835B64BC8059C35E93D70897A361777DEF8EE23768032A6B28EE4E2EC6C92DE67D2D848BDC43F
10166|R079|6|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000D801F7036F3A0AA27FC84269DF2946DA62348DC0FED435353F9F4B9AB1D7117163FE875C7D50F77D293F0E454189175C
10167|R079-01|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000E8B7BCA774CDB3ADC3F72105AC5B18E50D55B67463DA1DDA4D8D6FF903BD620341F91EE25BD3CE7DB6D8E82574C59703
10168|R080|6|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000CDDD4683CAA190116EADB6BB9E65D72F456E845B4C0F316198B188D5987AB0247C155545639FE96C422FD43A9534F192
10169|R083|6|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000C606A6540617986D4360BC13EC751EE6C281BD886F57F6CF174344E70DD2E2308EFCBA152FCA87E7A414B23635A310D5
10170|R085|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000009197AE6186725FFEC89C8917CA0659065B6347CA340E6633F8CA7DDF027642FC6CBE1D6BC9727301E61F0263DAA8273D
10171|R086|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000A66ECCC32B74484EDACCABA8EC84E2ED4E40094D9A62D7C9E23F228A5990086C3F724E409A688626D4D5C8DC859A76D9
10172|R087|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000D5FBBAF1A8FF1AECF030215B1A1ED8A605B8F5B52877DE3962BE12B30CA898C8E03A25DA0AE6A221E9B1EADB1A153ADA
10173|R089|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000985080C35831CBF883174424E70FB3612DA97B7FA3B64A332CBDE60EB1AA0D26578BBD25C9296A3D01B68D39CFCC5D3A
10174|R090|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000001C69231859977B73CDCA9BF609EF1D61514338E9CD2A397E8DE671A1D299DE7AEA232FD004E3D65DF17D4054913B434F
10175|R094|11|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000002CF810ADED6F7F26816CE128B5993A095621FD0C36D0607E95D6E9D9EC937C0FEAC6D30884675D1A11165BF8732CE4C2
10176|R095|6|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000046C83626B27D004AF3CC2CE81E8A1A629D331244E1624DF4C2D98B252C0C4251A41432FCCB1A70D863003CEE788A4D8
10177|R096|11|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000B278229387D80AE8C4D390D01B40C77E069B70DBC860DF7A360E4F202F55A58A99D2E79E7EA5E2B9DA2EA26A6CB7D633
10178|R097|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000003CDB5AA16718674DC29F44BB13B01E4B993571E0CB6B5B0151081426AB2B3D16674846BAFFB029BEC3FE8A66399B3FBD
10179|R098|11|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD82540200000077A86C05876A59A1F165AF929C1D4FF1A3E138825E4ABF1787F47760BF1B570770CF7859594237E031CDD8E50C182E42
10180|R099|11|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD82540200000068F54A28812C348B48422DA7C6EA9AE4F6C3EB221EA708E552CFE3E769BABBA22CA6B4D319C7DBEB4905F4830D0DE844
10181|R100|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000001171D57DAA4005FBE6252C600660BA50D2CB950B5579D1155D706933FD5F3055E3DA205AB8193001808612513B5AC7CE
10182|R101|11|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000003A77B40C37FFFD2A78813721263AA9C2E21E5842C608BBB07255AF4A7C441A99C7349A97939A034916921C9353EF3D7D
10183|R105|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000002940F34870811BFF5CED8A2E4210A7079E545327D62D2751D5B2B4B28774E9C6B081455444E8D475044359F5FD605407
10184|R106-01|1|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000B36DD236E451A11B44B39EC65E7EA82CD20342F76DB624A1EF517E3714911D46F8CFBB7694BA185DECE15FD538273ECE
10185|R106-ZN01|11|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD825402000000C6E0229E0784CA2BD42F40F827869F0581F34F357CCE6CA710BD51029E1AD21037EB0D4642400903965168E115E51619
10186|R106-ZN02|11|1|2020-07-05|2020-07-05|Reactivate SLA prior to COVID-19 NY Pause|NULL|2|0x00BB0D1AB27E7F46A25E608661BD8254020000008D8D81537A5821F5D7B8FAFE9CAB71F0FCEDB33188F8E508AEE479566291F55C77701017C2CC2B99B3BEB908BB4FB770
